customer_id,predicted_cltv,horizon_months
USER_002704,2045.6278,12
USER_006641,267.44922,12
USER_008364,1284.0747,12
USER_008638,295.60272,12
USER_005299,1198.6907,12
USER_002242,2374.0405,12
USER_004216,1945.1147,12
USER_009878,1075.6941,12
USER_003040,506.2329,12
USER_007138,2865.3667,12
USER_002047,2189.3103,12
USER_004232,2398.5168,12
USER_007350,563.82904,12
USER_001385,1877.6515,12
USER_006358,311.5452,12
USER_000730,4014.3613,12
USER_005136,471.66724,12
USER_003481,1634.3877,12
USER_000001,26595.576,12
USER_000402,2642.9292,12
USER_003255,1405.1766,12
USER_002801,1804.4354,12
USER_007557,1805.124,12
USER_001155,1239.7936,12
USER_007768,603.7648,12
USER_006354,706.1325,12
USER_002701,2754.8242,12
USER_004816,1380.1779,12
USER_001615,1949.4786,12
USER_002533,2103.2996,12
USER_000311,1254.0015,12
USER_004865,2468.8682,12
USER_008964,1608.924,12
USER_001058,1945.484,12
USER_008281,822.58093,12
USER_005535,3292.792,12
USER_003918,2666.7512,12
USER_004120,345.74408,12
USER_005202,1265.1913,12
USER_009410,668.2246,12
USER_002641,444.2119,12
USER_001737,1447.1821,12
USER_001326,2542.1494,12
USER_009385,1279.0991,12
USER_003260,442.98343,12
USER_006853,87.040955,12
USER_009941,5052.85,12
USER_005675,960.07544,12
USER_001217,2229.8904,12
USER_009170,900.98004,12
USER_004976,480.41312,12
USER_002644,1455.4728,12
USER_006461,244.59625,12
USER_005691,251.1215,12
USER_000175,4179.21,12
USER_008148,2741.6685,12
USER_006014,533.7348,12
USER_007465,573.1572,12
USER_005401,1631.6923,12
USER_000423,5338.841,12
USER_008972,503.9351,12
USER_008571,753.4795,12
USER_006823,3133.1167,12
USER_002499,1673.8876,12
USER_005250,2088.9863,12
USER_002477,1037.6243,12
USER_005211,1681.3138,12
USER_008330,1633.0376,12
USER_000057,2170.7922,12
USER_001463,2916.1772,12
USER_007371,1725.9927,12
USER_001194,1319.7941,12
USER_002851,1389.814,12
USER_004588,2021.8278,12
USER_009113,373.18405,12
USER_009005,3210.7542,12
USER_007590,287.0454,12
USER_002191,2464.302,12
USER_009964,1283.8633,12
USER_006007,1258.4696,12
USER_006473,1607.5215,12
USER_007649,1425.4956,12
USER_001455,294.79416,12
USER_004929,407.5422,12
USER_000203,1491.5988,12
USER_008382,557.6733,12
USER_005526,1173.1351,12
USER_001560,1551.016,12
USER_006533,223.07191,12
USER_003279,1734.05,12
USER_005279,2167.2124,12
USER_008472,1094.78,12
USER_002287,2604.513,12
USER_003469,1003.17816,12
USER_008826,2208.501,12
USER_007431,1038.9465,12
USER_000134,1283.8702,12
USER_001231,2357.4043,12
USER_003674,1662.1859,12
USER_003077,902.5649,12
USER_003266,506.45157,12
USER_000017,1972.6324,12
USER_009050,736.50494,12
USER_003313,579.84094,12
USER_003015,3363.3748,12
USER_007848,312.1466,12
USER_001320,825.5142,12
USER_006342,1082.3523,12
USER_008389,294.41455,12
USER_009463,2524.5488,12
USER_007001,1507.7671,12
USER_004556,143.64526,12
USER_006845,426.67865,12
USER_002946,854.94006,12
USER_002398,1374.7518,12
USER_005006,1025.647,12
USER_001094,1341.3551,12
USER_006684,2318.3215,12
USER_002173,3385.9407,12
USER_008810,862.8525,12
USER_007727,1029.934,12
USER_007584,613.9148,12
USER_004705,67.07225,12
USER_009977,967.3584,12
USER_005577,605.8423,12
USER_008458,1090.8546,12
USER_008202,1094.1548,12
USER_006294,1492.5709,12
USER_005587,657.27454,12
USER_006527,2052.887,12
USER_009445,595.8009,12
USER_003491,1831.8413,12
USER_009415,2018.5323,12
USER_008738,506.35345,12
USER_008351,641.65045,12
USER_000571,2660.2068,12
USER_003586,1037.7249,12
USER_000725,1521.2844,12
USER_006003,753.8323,12
USER_009715,288.88425,12
USER_009040,2591.3552,12
USER_002314,1730.7196,12
USER_003648,1299.7833,12
USER_000870,1646.0006,12
USER_004730,1088.4448,12
USER_008514,330.246,12
USER_006378,707.2359,12
USER_006093,1058.4052,12
USER_002614,1534.0214,12
USER_006419,392.33206,12
USER_002261,1563.456,12
USER_005103,2747.9946,12
USER_001633,1042.7728,12
USER_001488,1372.3239,12
USER_008366,1045.1514,12
USER_000140,3616.9497,12
USER_006277,2209.7349,12
USER_005826,1300.9586,12
USER_005628,1239.9199,12
USER_009373,97.9518,12
USER_001840,3281.7537,12
USER_004858,125.31196,12
USER_003388,2525.6343,12
USER_005418,1253.8663,12
USER_008380,656.7608,12
USER_009783,1790.8296,12
USER_005548,463.62006,12
USER_008878,1258.8263,12
USER_008133,959.2085,12
USER_004644,178.54872,12
USER_003031,251.55733,12
USER_000255,3066.0698,12
USER_004638,1589.1191,12
USER_009043,551.2194,12
USER_008085,1641.3661,12
USER_006247,1715.4789,12
USER_001831,1307.8898,12
USER_004388,1822.4281,12
USER_003089,933.92,12
USER_002231,1860.0541,12
USER_001365,1150.5219,12
USER_004968,822.5792,12
USER_002723,1988.9407,12
USER_005378,65.1631,12
USER_002928,5669.936,12
USER_005756,506.10336,12
USER_009011,177.84619,12
USER_007554,397.2847,12
USER_002758,1920.3632,12
USER_009323,1806.4742,12
USER_008882,1048.6307,12
USER_003387,4019.411,12
USER_004659,1153.5526,12
USER_000289,2363.8757,12
USER_008209,447.2149,12
USER_004476,1023.4897,12
USER_001480,1561.4646,12
USER_005724,916.19476,12
USER_005304,2803.0176,12
USER_002185,4649.07,12
USER_000359,2125.8906,12
USER_007319,1388.0665,12
USER_007275,1725.2568,12
USER_000172,3730.2827,12
USER_004011,213.84065,12
USER_007277,1649.6249,12
USER_004836,508.79318,12
USER_001400,2180.5122,12
USER_003316,724.03973,12
USER_009486,175.7484,12
USER_005108,1917.7279,12
USER_001844,2054.1697,12
USER_008718,327.24,12
USER_004231,929.81116,12
USER_000497,2536.9585,12
USER_007095,752.62354,12
USER_008323,873.15173,12
USER_001720,2482.882,12
USER_005692,1254.7551,12
USER_007255,1698.0865,12
USER_003867,507.0523,12
USER_001703,923.0049,12
USER_006370,126.27286,12
USER_001847,1144.2854,12
USER_000838,1001.0103,12
USER_008275,529.93506,12
USER_003847,481.72153,12
USER_007399,906.394,12
USER_008457,2093.9834,12
USER_001929,1302.7076,12
USER_005081,213.2806,12
USER_002383,531.65906,12
USER_008192,290.17688,12
USER_000349,1895.3176,12
USER_007587,1204.9985,12
USER_009631,557.5161,12
USER_001733,2898.6033,12
USER_002157,1364.3452,12
USER_004356,747.0143,12
USER_008263,528.99695,12
USER_006986,889.7611,12
USER_006220,824.5727,12
USER_001588,687.80634,12
USER_000800,4012.53,12
USER_004314,2040.2904,12
USER_008697,243.23076,12
USER_001842,1594.8575,12
USER_006499,186.67422,12
USER_003380,122.66481,12
USER_009523,2389.3787,12
USER_008033,184.4253,12
USER_003337,1109.6102,12
USER_005619,156.84071,12
USER_007788,64.88972,12
USER_000990,1582.413,12
USER_009398,1458.6326,12
USER_001218,2827.2393,12
USER_002147,410.49142,12
USER_006965,1045.1283,12
USER_002780,2251.3696,12
USER_007219,368.5113,12
USER_007619,854.35675,12
USER_003940,2033.5409,12
USER_005659,1694.5385,12
USER_000463,1410.1609,12
USER_005835,406.6454,12
USER_007680,887.62085,12
USER_004254,109.706726,12
USER_006189,2088.4736,12
USER_005455,1266.2144,12
USER_006745,2110.0012,12
USER_004528,890.1599,12
USER_001616,1342.7847,12
USER_004173,1280.2863,12
USER_002637,1634.6726,12
USER_005040,1301.346,12
USER_002474,383.74966,12
USER_008682,328.12775,12
USER_001088,1032.5753,12
USER_000124,3270.5337,12
USER_006549,4355.1865,12
USER_000941,1815.5703,12
USER_003593,562.3704,12
USER_004883,550.9585,12
USER_007719,946.1058,12
USER_006132,1695.0564,12
USER_000113,5433.919,12
USER_005684,368.13785,12
USER_007592,1834.9799,12
USER_001817,1328.3557,12
USER_001421,2462.2434,12
USER_007191,109.706726,12
USER_005743,6738.8105,12
USER_003879,1308.0592,12
USER_000530,1988.2954,12
USER_001340,2771.282,12
USER_003760,3079.6533,12
USER_000395,1414.682,12
USER_004013,62.224873,12
USER_004516,1142.7113,12
USER_002762,1668.5044,12
USER_003041,232.31935,12
USER_003008,754.4537,12
USER_002278,2069.148,12
USER_000475,1782.4133,12
USER_001465,3224.5747,12
USER_002072,3623.6335,12
USER_004384,1208.4607,12
USER_004342,834.90344,12
USER_004375,1560.976,12
USER_006858,1943.1173,12
USER_005534,513.83307,12
USER_005072,640.6431,12
USER_008866,409.94965,12
USER_003668,1001.8854,12
USER_002167,1534.3185,12
USER_005860,1587.9454,12
USER_003049,847.74347,12
USER_004363,577.80615,12
USER_004137,263.60464,12
USER_003554,273.1063,12
USER_001632,2360.3945,12
USER_003072,1188.9291,12
USER_004407,2438.5935,12
USER_001494,2773.3313,12
USER_008962,2509.717,12
USER_005893,1411.6299,12
USER_000607,2043.3584,12
USER_001604,1108.7346,12
USER_004988,2897.183,12
USER_008710,441.85532,12
USER_006083,2798.6628,12
USER_005056,273.30258,12
USER_005894,421.93405,12
USER_004969,1733.3069,12
USER_006287,1445.5757,12
USER_005806,1473.1353,12
USER_000818,3224.5837,12
USER_004091,1053.2313,12
USER_004522,2842.1873,12
USER_003199,1065.4043,12
USER_005695,2405.0828,12
USER_006339,801.9932,12
USER_007818,300.63556,12
USER_009559,282.43265,12
USER_005445,1066.3489,12
USER_002852,463.95917,12
USER_005824,2135.567,12
USER_007249,3955.8987,12
USER_000022,3368.2646,12
USER_000644,2720.598,12
USER_005315,367.8663,12
USER_006570,1733.1609,12
USER_006058,1843.4084,12
USER_001558,3923.8376,12
USER_003967,1395.0442,12
USER_009267,1640.4529,12
USER_003379,2291.0896,12
USER_000676,3200.7734,12
USER_003843,234.02637,12
USER_008761,4190.0063,12
USER_005664,882.12787,12
USER_006997,183.94907,12
USER_000117,2313.0095,12
USER_006700,416.75385,12
USER_009993,4195.608,12
USER_004204,1216.583,12
USER_006426,944.3952,12
USER_006107,1993.8472,12
USER_008497,2466.3755,12
USER_004978,1477.97,12
USER_000578,3686.366,12
USER_007636,1681.3882,12
USER_007097,662.2657,12
USER_007621,2054.7039,12
USER_006967,2467.243,12
USER_004415,1638.1686,12
USER_005899,325.06802,12
USER_007276,754.3175,12
USER_002421,1857.576,12
USER_005358,1167.1515,12
USER_004186,485.0705,12
USER_003257,1294.7012,12
USER_004387,2889.7576,12
USER_003471,824.75995,12
USER_008867,446.60892,12
USER_001655,1746.5768,12
USER_003294,3026.5166,12
USER_001987,1266.4692,12
USER_003626,919.9376,12
USER_005100,627.16394,12
USER_001042,1117.6147,12
USER_001089,2873.8523,12
USER_007218,2187.5342,12
USER_006423,372.81558,12
USER_007955,1711.3331,12
USER_002985,1586.9061,12
USER_005008,1446.959,12
USER_004202,175.97037,12
USER_006101,550.2402,12
USER_008198,1645.3881,12
USER_009260,800.2817,12
USER_007148,1459.1351,12
USER_005057,1395.2563,12
USER_003852,1704.5883,12
USER_002459,290.4431,12
USER_000953,3735.804,12
USER_005801,771.72394,12
USER_003514,1000.31,12
USER_000935,5189.0947,12
USER_000151,1281.3142,12
USER_008149,1444.2692,12
USER_007178,1362.5344,12
USER_008879,1009.43427,12
USER_008658,252.84416,12
USER_007100,1211.8898,12
USER_001640,1551.7473,12
USER_005324,3082.996,12
USER_009544,299.2728,12
USER_000988,1617.949,12
USER_008809,480.92218,12
USER_001563,1374.3748,12
USER_007170,266.80093,12
USER_004511,1944.0037,12
USER_009232,1346.7498,12
USER_001683,2969.2617,12
USER_002947,2124.4717,12
USER_006598,1665.3889,12
USER_004491,252.7003,12
USER_007201,560.70746,12
USER_008807,1193.7822,12
USER_001481,1842.8147,12
USER_000861,2065.6377,12
USER_009768,667.6422,12
USER_005794,2686.764,12
USER_004760,713.2161,12
USER_007373,2324.9697,12
USER_009777,2699.5952,12
USER_009790,799.2561,12
USER_003842,1098.7241,12
USER_008375,380.5525,12
USER_007938,484.35165,12
USER_001565,1458.6881,12
USER_001318,2487.328,12
USER_006750,230.53935,12
USER_002184,2402.4119,12
USER_004188,2741.38,12
USER_002066,2714.6575,12
USER_002204,507.40802,12
USER_002288,2002.9025,12
USER_009917,1045.9686,12
USER_009534,1187.7693,12
USER_006208,231.3025,12
USER_001935,516.3731,12
USER_007656,422.6568,12
USER_001339,1821.8259,12
USER_008924,444.14688,12
USER_003189,396.01764,12
USER_002656,2389.9749,12
USER_004764,285.5206,12
USER_007330,706.3464,12
USER_009441,668.11237,12
USER_007755,917.76416,12
USER_009682,1117.2186,12
USER_003128,473.4332,12
USER_005005,591.1845,12
USER_001029,1665.0845,12
USER_001355,1177.2382,12
USER_005157,2979.6577,12
USER_004474,2329.69,12
USER_001002,3109.515,12
USER_007199,862.5315,12
USER_005282,2713.0457,12
USER_001800,2789.5227,12
USER_006211,717.52124,12
USER_002625,1438.9788,12
USER_009553,1696.5762,12
USER_000694,3083.8562,12
USER_000660,2405.779,12
USER_008434,1766.3182,12
USER_008816,709.92926,12
USER_007791,1321.3182,12
USER_002168,1493.2316,12
USER_006386,780.73566,12
USER_001747,1177.74,12
USER_006985,479.68933,12
USER_008039,1128.4147,12
USER_000259,3058.8694,12
USER_005650,786.32886,12
USER_006352,2177.2996,12
USER_006751,3081.418,12
USER_004341,759.4295,12
USER_008746,2154.918,12
USER_004723,194.85788,12
USER_003718,205.12656,12
USER_008977,1492.5754,12
USER_004571,352.41483,12
USER_000093,5935.4717,12
USER_006418,530.27734,12
USER_003218,1363.8461,12
USER_000897,1662.4911,12
USER_005886,306.87967,12
USER_007491,2401.3977,12
USER_007282,837.37555,12
USER_007679,407.7838,12
USER_006581,277.65506,12
USER_005022,858.1106,12
USER_002247,1953.0123,12
USER_001297,2643.9775,12
USER_004794,432.2911,12
USER_006300,1303.3324,12
USER_004513,1154.717,12
USER_003017,1862.4746,12
USER_008121,325.5871,12
USER_009835,529.0334,12
USER_005143,390.0764,12
USER_008104,325.47913,12
USER_004889,626.92676,12
USER_008129,2405.5693,12
USER_005372,833.0349,12
USER_001990,943.8614,12
USER_007332,588.9332,12
USER_004399,1880.4069,12
USER_005426,1308.185,12
USER_006978,1130.7433,12
USER_007677,2565.5815,12
USER_008316,484.02472,12
USER_007227,640.4053,12
USER_000419,1777.4841,12
USER_009026,1472.5901,12
USER_004673,1032.2589,12
USER_001309,1995.4171,12
USER_003366,755.53546,12
USER_003129,2312.984,12
USER_004348,344.8948,12
USER_006213,534.8935,12
USER_009128,1892.822,12
USER_001922,2496.9631,12
USER_006629,409.63873,12
USER_009814,1667.4906,12
USER_000130,3780.2734,12
USER_002182,1735.858,12
USER_001248,4078.4292,12
USER_007029,1012.66534,12
USER_002648,1417.9283,12
USER_006174,1730.3857,12
USER_002291,1562.6552,12
USER_009367,2599.2485,12
USER_004187,989.1901,12
USER_003463,613.1838,12
USER_004567,192.07556,12
USER_002863,1776.9581,12
USER_002329,617.46454,12
USER_006067,2476.8906,12
USER_006969,2176.4878,12
USER_002375,1750.3942,12
USER_006608,1783.5591,12
USER_005347,392.2327,12
USER_001862,1984.4606,12
USER_005014,473.97134,12
USER_007220,1578.4496,12
USER_008778,584.93964,12
USER_003707,712.28815,12
USER_007206,448.3855,12
USER_007236,186.14328,12
USER_008574,3528.6377,12
USER_002234,2855.0327,12
USER_002183,1645.6102,12
USER_007401,578.02814,12
USER_001313,1129.8352,12
USER_007595,1394.6453,12
USER_001215,3158.0867,12
USER_007270,294.18777,12
USER_003151,706.785,12
USER_008220,833.5174,12
USER_008689,1768.0566,12
USER_005594,1859.4963,12
USER_009362,756.92847,12
USER_006737,613.0675,12
USER_009016,1143.3208,12
USER_003435,269.58716,12
USER_008559,1663.1777,12
USER_004833,3158.2976,12
USER_009118,1954.6211,12
USER_007612,846.72723,12
USER_009347,2179.7566,12
USER_000712,3375.827,12
USER_006336,1928.0134,12
USER_006783,1088.4437,12
USER_007826,922.6628,12
USER_006785,1217.318,12
USER_007051,1899.2775,12
USER_007352,447.473,12
USER_009414,252.95895,12
USER_006198,287.3471,12
USER_002654,1981.7495,12
USER_003165,3084.045,12
USER_000624,3400.853,12
USER_005489,2329.287,12
USER_000462,4748.557,12
USER_003922,982.3509,12
USER_000899,5796.857,12
USER_005359,587.7851,12
USER_005931,1690.2468,12
USER_000494,2718.9612,12
USER_006133,822.8576,12
USER_004706,163.1568,12
USER_000476,2011.4879,12
USER_005473,216.71301,12
USER_001709,1843.467,12
USER_003672,1949.069,12
USER_007481,2231.8594,12
USER_006223,371.80362,12
USER_007980,783.28467,12
USER_001181,380.04523,12
USER_000301,1811.6821,12
USER_003894,65.01462,12
USER_003383,820.4488,12
USER_000100,2780.5762,12
USER_008461,286.29666,12
USER_003176,397.00287,12
USER_005288,2057.2085,12
USER_008954,134.48328,12
USER_001422,2703.1694,12
USER_005721,1370.2097,12
USER_003685,473.004,12
USER_007393,1142.5792,12
USER_007416,2905.6719,12
USER_004372,2247.7146,12
USER_001011,1687.2799,12
USER_003651,1093.7394,12
USER_001711,2604.343,12
USER_006912,554.3224,12
USER_002156,2266.9175,12
USER_001882,1743.2598,12
USER_000041,2279.4355,12
USER_006445,1631.2087,12
USER_009987,448.19846,12
USER_003598,149.24817,12
USER_009895,1397.9116,12
USER_005821,1161.9073,12
USER_006261,775.59485,12
USER_004609,2135.452,12
USER_006769,198.91753,12
USER_008949,750.8559,12
USER_002098,2137.1707,12
USER_002824,3925.7727,12
USER_003002,3345.1177,12
USER_003293,1664.8479,12
USER_009067,530.5251,12
USER_005847,1372.1644,12
USER_008142,1534.2284,12
USER_000061,1863.0742,12
USER_006405,544.02026,12
USER_007272,188.31883,12
USER_001059,2301.872,12
USER_000716,5067.6304,12
USER_008261,1586.8724,12
USER_009547,626.6733,12
USER_001022,1139.5272,12
USER_008560,1426.0791,12
USER_008690,381.2903,12
USER_008656,351.87003,12
USER_009872,448.41644,12
USER_001796,1151.1517,12
USER_009860,1251.9989,12
USER_004302,734.5667,12
USER_005482,1111.0221,12
USER_004907,816.5487,12
USER_000266,3404.951,12
USER_004951,382.66675,12
USER_001994,2979.145,12
USER_003601,2599.867,12
USER_005209,822.8217,12
USER_005954,459.13657,12
USER_002724,1872.119,12
USER_004243,1195.7802,12
USER_006425,448.276,12
USER_007294,180.19386,12
USER_007708,682.67505,12
USER_004981,2854.3745,12
USER_002246,699.2322,12
USER_007824,1362.007,12
USER_006642,1837.5226,12
USER_000687,2891.39,12
USER_000263,2532.7783,12
USER_004140,1943.2726,12
USER_004381,389.37366,12
USER_008708,2199.9692,12
USER_005192,596.1564,12
USER_008082,217.518,12
USER_007274,665.92944,12
USER_007135,1414.3064,12
USER_006710,4377.358,12
USER_000921,4360.0483,12
USER_005677,3896.4636,12
USER_006478,185.24597,12
USER_005032,1636.6677,12
USER_002633,1717.9048,12
USER_009237,1950.5449,12
USER_004973,776.23126,12
USER_009138,1687.6173,12
USER_008246,129.84479,12
USER_003980,752.20026,12
USER_001867,1899.3168,12
USER_002957,1962.3445,12
USER_003964,1033.6813,12
USER_006692,2463.853,12
USER_008764,999.7154,12
USER_006680,448.09705,12
USER_001046,5986.4365,12
USER_001433,1430.9764,12
USER_006901,187.7673,12
USER_000707,3384.7925,12
USER_002870,2217.0718,12
USER_003580,533.72156,12
USER_000414,2633.4922,12
USER_004157,1345.5519,12
USER_005915,547.7786,12
USER_006656,3445.298,12
USER_006307,1749.264,12
USER_008182,205.10849,12
USER_007082,371.81168,12
USER_005026,1369.9462,12
USER_003597,583.72437,12
USER_003788,953.1201,12
USER_004455,737.53015,12
USER_004042,856.5968,12
USER_005046,1769.0464,12
USER_003289,191.59367,12
USER_001712,396.31537,12
USER_005028,480.47424,12
USER_002488,3011.395,12
USER_009687,110.000885,12
USER_004478,572.41626,12
USER_008168,1217.4973,12
USER_009648,572.11127,12
USER_001304,3381.3025,12
USER_009532,4292.4136,12
USER_003025,458.1882,12
USER_009110,450.61325,12
USER_001306,1632.621,12
USER_002577,2708.8455,12
USER_004839,444.19788,12
USER_008422,1260.6835,12
USER_008226,268.0977,12
USER_009123,764.8022,12
USER_002655,1549.4613,12
USER_000622,3538.7148,12
USER_008327,1259.054,12
USER_004963,2218.642,12
USER_004790,1045.812,12
USER_005092,5052.146,12
USER_005517,2517.882,12
USER_003911,989.0523,12
USER_009643,1033.5829,12
USER_008757,2867.3533,12
USER_009905,1805.09,12
USER_008418,2060.4941,12
USER_002266,3427.6074,12
USER_002782,2248.9324,12
USER_002479,810.449,12
USER_009184,2853.513,12
USER_001869,1483.2699,12
USER_002507,1239.8033,12
USER_000190,3933.57,12
USER_000319,1713.1243,12
USER_000086,3543.58,12
USER_001165,2830.8857,12
USER_004767,1566.0327,12
USER_006939,1551.7747,12
USER_006333,1444.3914,12
USER_006113,480.8388,12
USER_000692,2274.6074,12
USER_004460,1767.3285,12
USER_005564,501.9143,12
USER_006863,439.3068,12
USER_003620,557.4295,12
USER_002187,1158.3472,12
USER_001552,529.50903,12
USER_005096,1115.4031,12
USER_000146,2788.052,12
USER_008605,1044.8503,12
USER_000331,1053.1647,12
USER_000193,2454.7698,12
USER_001548,1843.6456,12
USER_005808,3091.357,12
USER_005687,1559.6675,12
USER_004469,311.05685,12
USER_006459,922.16254,12
USER_003851,935.7153,12
USER_002115,2647.9834,12
USER_004938,369.88837,12
USER_008602,134.22836,12
USER_001764,883.17755,12
USER_008572,2525.919,12
USER_005678,595.5759,12
USER_007166,660.92065,12
USER_002496,2394.2268,12
USER_001280,3499.1416,12
USER_001749,2975.2993,12
USER_005125,1458.4635,12
USER_006749,1478.7245,12
USER_009968,941.1349,12
USER_008852,832.67126,12
USER_003778,267.92078,12
USER_000767,2021.8372,12
USER_000564,2159.4922,12
USER_005805,771.12665,12
USER_006087,2515.7524,12
USER_004225,953.54694,12
USER_006031,97.93114,12
USER_003051,424.08902,12
USER_006126,373.2731,12
USER_001474,2784.8599,12
USER_005857,1395.2734,12
USER_000368,2864.8516,12
USER_009500,413.8101,12
USER_000512,4308.522,12
USER_001793,2570.0742,12
USER_009563,562.6958,12
USER_009356,1663.115,12
USER_008324,856.66455,12
USER_009407,87.973946,12
USER_009698,1229.1993,12
USER_005796,959.5937,12
USER_009890,648.7358,12
USER_000902,1793.5159,12
USER_003942,1920.5453,12
USER_008565,215.63045,12
USER_000970,3361.1187,12
USER_007672,2639.0605,12
USER_003163,1283.2252,12
USER_008376,1254.342,12
USER_003574,766.0285,12
USER_009962,293.61218,12
USER_006782,1353.4524,12
USER_006293,836.0409,12
USER_005306,1644.6118,12
USER_003434,603.30365,12
USER_002848,1373.9077,12
USER_006364,732.1414,12
USER_000323,2616.8223,12
USER_000748,1777.4717,12
USER_009770,1004.128,12
USER_006230,1592.2979,12
USER_002320,4204.238,12
USER_000234,1818.5948,12
USER_008926,2057.1497,12
USER_001658,3629.2788,12
USER_001390,566.5928,12
USER_000358,2871.5056,12
USER_007072,1689.1918,12
USER_000675,1390.4326,12
USER_005618,1188.4424,12
USER_005187,239.37903,12
USER_005840,918.99725,12
USER_008891,1473.1332,12
USER_008899,1079.8876,12
USER_002199,1564.5203,12
USER_007245,203.22932,12
USER_005446,282.24695,12
USER_003033,1154.7122,12
USER_009732,922.10614,12
USER_003666,1700.2607,12
USER_001760,1855.9429,12
USER_003792,1418.0054,12
USER_005109,2215.5645,12
USER_003545,2134.7822,12
USER_001406,1629.4781,12
USER_006732,2034.2095,12
USER_002418,4234.24,12
USER_007347,1516.0072,12
USER_005184,371.78485,12
USER_002169,776.6536,12
USER_004722,2853.3052,12
USER_004926,1229.7639,12
USER_005845,252.30249,12
USER_007336,1416.7104,12
USER_002050,2776.0244,12
USER_001530,751.509,12
USER_000453,2170.0535,12
USER_006351,743.8401,12
USER_002618,2499.4526,12
USER_008763,2842.743,12
USER_000895,5073.5957,12
USER_009802,1259.8339,12
USER_003602,792.73303,12
USER_000496,2305.469,12
USER_005433,1456.08,12
USER_003551,2807.6108,12
USER_002039,3230.232,12
USER_005825,254.07973,12
USER_009351,853.87476,12
USER_006743,330.8274,12
USER_003579,1608.8513,12
USER_002541,1770.3389,12
USER_000198,4250.1997,12
USER_003846,1694.3167,12
USER_003168,838.1904,12
USER_000342,3221.1497,12
USER_003114,2320.608,12
USER_006381,792.9112,12
USER_006615,1666.5547,12
USER_004664,2317.5947,12
USER_008709,754.5347,12
USER_001714,1751.4432,12
USER_006406,325.7272,12
USER_000065,4303.628,12
USER_000743,2167.2312,12
USER_000219,3924.3196,12
USER_004697,1624.2771,12
USER_000856,2382.2773,12
USER_003987,278.14224,12
USER_002581,1524.9928,12
USER_000023,1163.4398,12
USER_002142,1279.3445,12
USER_000095,4462.0103,12
USER_008331,480.8159,12
USER_007339,1130.5159,12
USER_008417,272.0348,12
USER_007067,1634.9742,12
USER_006719,959.0468,12
USER_002002,1395.5969,12
USER_002003,2078.209,12
USER_007752,668.0575,12
USER_009405,194.31549,12
USER_004269,197.83513,12
USER_001865,873.7823,12
USER_009283,1355.6016,12
USER_009330,1395.653,12
USER_009750,193.32903,12
USER_008911,710.4971,12
USER_003516,1870.953,12
USER_002149,607.3227,12
USER_006006,2854.3906,12
USER_009863,252.50148,12
USER_003233,1926.6715,12
USER_001980,557.4987,12
USER_005429,1905.156,12
USER_005480,403.75742,12
USER_006291,338.995,12
USER_006315,916.2148,12
USER_007213,1264.0834,12
USER_000180,1680.6902,12
USER_003419,156.02776,12
USER_009187,1046.6025,12
USER_002491,1893.1552,12
USER_005987,922.27,12
USER_002933,1697.828,12
USER_005380,496.34882,12
USER_009888,1211.917,12
USER_003369,1857.1547,12
USER_007472,1704.7255,12
USER_002859,1689.2162,12
USER_004350,1394.3157,12
USER_002194,1872.0024,12
USER_001624,1777.692,12
USER_004598,1423.0455,12
USER_007068,663.1591,12
USER_008923,434.5892,12
USER_000434,6298.4507,12
USER_000393,1250.3358,12
USER_009514,1054.5784,12
USER_008842,506.3992,12
USER_006368,2136.4731,12
USER_008262,2315.3271,12
USER_001833,1919.8967,12
USER_003263,792.2737,12
USER_005020,935.9076,12
USER_001637,1700.9283,12
USER_000428,3948.191,12
USER_005596,1204.8561,12
USER_005019,749.25165,12
USER_003216,1897.486,12
USER_007620,1205.2936,12
USER_001895,1823.8091,12
USER_004619,1534.8838,12
USER_000815,4005.534,12
USER_006980,770.8143,12
USER_003548,1023.54724,12
USER_003914,1159.2307,12
USER_008624,938.5685,12
USER_004326,3960.3904,12
USER_001526,1586.4037,12
USER_006552,1708.437,12
USER_003818,1674.5071,12
USER_007092,168.03323,12
USER_004077,1397.7455,12
USER_008728,443.81403,12
USER_006574,829.2843,12
USER_003451,1283.9563,12
USER_005585,1318.9554,12
USER_005505,824.38763,12
USER_009805,1238.6613,12
USER_006923,403.9614,12
USER_008317,1144.5048,12
USER_000625,1627.6556,12
USER_002388,2634.8147,12
USER_009027,688.3996,12
USER_008933,404.79242,12
USER_001127,3624.2786,12
USER_006191,710.65594,12
USER_007327,995.2572,12
USER_007963,2223.7732,12
USER_004464,1239.1584,12
USER_005484,602.4762,12
USER_003900,1954.29,12
USER_002435,801.7195,12
USER_003691,864.91766,12
USER_008986,1371.508,12
USER_008848,2840.3833,12
USER_006934,346.5236,12
USER_009504,2601.4778,12
USER_002530,1230.5393,12
USER_005988,1258.5328,12
USER_000039,2252.877,12
USER_004661,988.28644,12
USER_008258,579.8939,12
USER_005161,607.618,12
USER_008654,1374.1432,12
USER_006919,250.6037,12
USER_001278,3466.253,12
USER_008092,507.006,12
USER_000538,2271.0881,12
USER_001982,2847.5562,12
USER_006492,448.89664,12
USER_008669,419.81512,12
USER_009953,184.13297,12
USER_000337,2577.393,12
USER_001153,2444.4766,12
USER_004812,1379.6522,12
USER_008333,825.384,12
USER_003933,934.10815,12
USER_003802,1158.5604,12
USER_001013,1042.0609,12
USER_006649,922.7801,12
